# Intensity Error [H,H,0] DeltaE [0,0,L] [-H,H,0]
#  shape: 80x50x1x1
-1.277424e-06 5.930162e-06 -1.550002e+00 2.425000e+01 0.000000e+00 5.000000e+00
-8.154599e-06 7.312685e-06 -1.550002e+00 2.475000e+01 0.000000e+00 5.000000e+00
9.781588e-03 8.387507e-05 -1.450002e+00 2.500000e-01 0.000000e+00 5.000000e+00
6.677905e-03 5.685146e-05 -1.450002e+00 7.500000e-01 0.000000e+00 5.000000e+00
3.496483e-03 3.288475e-05 -1.450002e+00 1.250000e+00 0.000000e+00 5.000000e+00
1.024972e-03 1.619250e-05 -1.450002e+00 1.750000e+00 0.000000e+00 5.000000e+00
1.799431e-04 9.005780e-06 -1.450002e+00 2.250000e+00 0.000000e+00 5.000000e+00
7.877665e-05 7.638383e-06 -1.450002e+00 2.750000e+00 0.000000e+00 5.000000e+00
6.970513e-05 7.297572e-06 -1.450002e+00 3.250000e+00 0.000000e+00 5.000000e+00
7.508458e-05 7.174426e-06 -1.450002e+00 3.750000e+00 0.000000e+00 5.000000e+00
8.351683e-05 7.420331e-06 -1.450002e+00 4.250000e+00 0.000000e+00 5.000000e+00
8.871100e-05 7.437696e-06 -1.450002e+00 4.750000e+00 0.000000e+00 5.000000e+00
9.059905e-05 7.279352e-06 -1.450002e+00 5.250000e+00 0.000000e+00 5.000000e+00
9.374326e-05 7.494214e-06 -1.450002e+00 5.750000e+00 0.000000e+00 5.000000e+00
9.503059e-05 7.612229e-06 -1.450002e+00 6.250000e+00 0.000000e+00 5.000000e+00
8.475116e-05 7.359880e-06 -1.450002e+00 6.750000e+00 0.000000e+00 5.000000e+00
6.428601e-05 6.685109e-06 -1.450002e+00 7.250000e+00 0.000000e+00 5.000000e+00
4.428009e-05 5.826713e-06 -1.450002e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.438653e-05 5.319098e-06 -1.450002e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.461478e-05 5.221083e-06 -1.450002e+00 8.750000e+00 0.000000e+00 5.000000e+00
3.767610e-05 5.259507e-06 -1.450002e+00 9.250000e+00 0.000000e+00 5.000000e+00
4.200338e-05 5.430489e-06 -1.450002e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.857054e-05 5.548578e-06 -1.450002e+00 1.025000e+01 0.000000e+00 5.000000e+00
5.121613e-05 5.682583e-06 -1.450002e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.325521e-05 5.653463e-06 -1.450002e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.029694e-05 5.126138e-06 -1.450002e+00 1.175000e+01 0.000000e+00 5.000000e+00
2.674435e-05 4.719336e-06 -1.450002e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.034345e-05 5.035692e-06 -1.450002e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.954891e-05 5.704321e-06 -1.450002e+00 1.325000e+01 0.000000e+00 5.000000e+00
6.135846e-05 6.014628e-06 -1.450002e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.742606e-05 5.697690e-06 -1.450002e+00 1.425000e+01 0.000000e+00 5.000000e+00
3.240271e-05 5.232050e-06 -1.450002e+00 1.475000e+01 0.000000e+00 5.000000e+00
2.838873e-05 5.303552e-06 -1.450002e+00 1.525000e+01 0.000000e+00 5.000000e+00
2.938003e-05 5.389643e-06 -1.450002e+00 1.575000e+01 0.000000e+00 5.000000e+00
2.788688e-05 5.181976e-06 -1.450002e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.194709e-05 5.051643e-06 -1.450002e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.061579e-05 5.337160e-06 -1.450002e+00 1.725000e+01 0.000000e+00 5.000000e+00
2.104934e-05 5.751899e-06 -1.450002e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.483873e-05 5.849119e-06 -1.450002e+00 1.825000e+01 0.000000e+00 5.000000e+00
3.049951e-05 5.675924e-06 -1.450002e+00 1.875000e+01 0.000000e+00 5.000000e+00
3.136253e-05 5.475197e-06 -1.450002e+00 1.925000e+01 0.000000e+00 5.000000e+00
2.525508e-05 5.300288e-06 -1.450002e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.459699e-05 5.197315e-06 -1.450002e+00 2.025000e+01 0.000000e+00 5.000000e+00
9.941218e-06 5.244537e-06 -1.450002e+00 2.075000e+01 0.000000e+00 5.000000e+00
9.787901e-06 5.281078e-06 -1.450002e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.435343e-05 5.338413e-06 -1.450002e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.538744e-05 5.435743e-06 -1.450002e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.787986e-05 5.708992e-06 -1.450002e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.344103e-05 5.614131e-06 -1.450002e+00 2.325000e+01 0.000000e+00 5.000000e+00
6.863696e-06 5.206446e-06 -1.450002e+00 2.375000e+01 0.000000e+00 5.000000e+00
-1.186176e-06 5.577540e-06 -1.450002e+00 2.425000e+01 0.000000e+00 5.000000e+00
-4.142276e-06 6.819826e-06 -1.450002e+00 2.475000e+01 0.000000e+00 5.000000e+00
2.875420e-02 1.129928e-04 -1.350003e+00 2.500000e-01 0.000000e+00 5.000000e+00
2.104728e-02 7.967236e-05 -1.350003e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.204740e-02 4.870411e-05 -1.350003e+00 1.250000e+00 0.000000e+00 5.000000e+00
4.243068e-03 2.479483e-05 -1.350003e+00 1.750000e+00 0.000000e+00 5.000000e+00
7.881236e-04 1.176524e-05 -1.350003e+00 2.250000e+00 0.000000e+00 5.000000e+00
1.632046e-04 8.767248e-06 -1.350003e+00 2.750000e+00 0.000000e+00 5.000000e+00
1.310492e-04 8.552648e-06 -1.350003e+00 3.250000e+00 0.000000e+00 5.000000e+00
1.348241e-04 8.686208e-06 -1.350003e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.352773e-04 8.788382e-06 -1.350003e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.286214e-04 8.368113e-06 -1.350003e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.179354e-04 7.866358e-06 -1.350003e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.095455e-04 7.776511e-06 -1.350003e+00 5.750000e+00 0.000000e+00 5.000000e+00
9.894145e-05 7.561105e-06 -1.350003e+00 6.250000e+00 0.000000e+00 5.000000e+00
7.947900e-05 7.067096e-06 -1.350003e+00 6.750000e+00 0.000000e+00 5.000000e+00
5.775034e-05 6.429828e-06 -1.350003e+00 7.250000e+00 0.000000e+00 5.000000e+00
4.156563e-05 5.981517e-06 -1.350003e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.441748e-05 5.679568e-06 -1.350003e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.463686e-05 5.536989e-06 -1.350003e+00 8.750000e+00 0.000000e+00 5.000000e+00
3.754391e-05 5.557930e-06 -1.350003e+00 9.250000e+00 0.000000e+00 5.000000e+00
4.313670e-05 5.628718e-06 -1.350003e+00 9.750000e+00 0.000000e+00 5.000000e+00
5.051491e-05 5.735897e-06 -1.350003e+00 1.025000e+01 0.000000e+00 5.000000e+00
5.309296e-05 5.935159e-06 -1.350003e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.538870e-05 5.960526e-06 -1.350003e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.232014e-05 5.410548e-06 -1.350003e+00 1.175000e+01 0.000000e+00 5.000000e+00
2.775878e-05 4.845801e-06 -1.350003e+00 1.225000e+01 0.000000e+00 5.000000e+00
3.885647e-05 5.124070e-06 -1.350003e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.604656e-05 5.659845e-06 -1.350003e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.696857e-05 5.812440e-06 -1.350003e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.347472e-05 5.577705e-06 -1.350003e+00 1.425000e+01 0.000000e+00 5.000000e+00
2.921611e-05 5.312330e-06 -1.350003e+00 1.475000e+01 0.000000e+00 5.000000e+00
2.654726e-05 5.536563e-06 -1.350003e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.124319e-05 5.655960e-06 -1.350003e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.251740e-05 5.555673e-06 -1.350003e+00 1.625000e+01 0.000000e+00 5.000000e+00
2.703566e-05 5.515844e-06 -1.350003e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.295276e-05 5.590802e-06 -1.350003e+00 1.725000e+01 0.000000e+00 5.000000e+00
2.093564e-05 5.945251e-06 -1.350003e+00 1.775000e+01 0.000000e+00 5.000000e+00
2.323973e-05 6.095568e-06 -1.350003e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.751118e-05 5.947318e-06 -1.350003e+00 1.875000e+01 0.000000e+00 5.000000e+00
2.592365e-05 5.665942e-06 -1.350003e+00 1.925000e+01 0.000000e+00 5.000000e+00
1.966892e-05 5.372607e-06 -1.350003e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.167772e-05 5.362942e-06 -1.350003e+00 2.025000e+01 0.000000e+00 5.000000e+00
9.991816e-06 5.437592e-06 -1.350003e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.003540e-05 5.422076e-06 -1.350003e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.262776e-05 5.419825e-06 -1.350003e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.073173e-05 5.407595e-06 -1.350003e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.163514e-05 5.658284e-06 -1.350003e+00 2.275000e+01 0.000000e+00 5.000000e+00
7.379383e-06 5.565068e-06 -1.350003e+00 2.325000e+01 0.000000e+00 5.000000e+00
5.659531e-06 5.246728e-06 -1.350003e+00 2.375000e+01 0.000000e+00 5.000000e+00
3.167116e-06 5.706799e-06 -1.350003e+00 2.425000e+01 0.000000e+00 5.000000e+00
6.070318e-06 7.071148e-06 -1.350003e+00 2.475000e+01 0.000000e+00 5.000000e+00
1.199605e-01 2.310835e-04 -1.250003e+00 2.500000e-01 0.000000e+00 5.000000e+00
8.660191e-02 1.658831e-04 -1.250003e+00 7.500000e-01 0.000000e+00 5.000000e+00
4.838436e-02 1.028164e-04 -1.250003e+00 1.250000e+00 0.000000e+00 5.000000e+00
1.603338e-02 5.114122e-05 -1.250003e+00 1.750000e+00 0.000000e+00 5.000000e+00
2.389895e-03 1.985295e-05 -1.250003e+00 2.250000e+00 0.000000e+00 5.000000e+00
3.015690e-04 1.096412e-05 -1.250003e+00 2.750000e+00 0.000000e+00 5.000000e+00
2.080900e-04 1.007930e-05 -1.250003e+00 3.250000e+00 0.000000e+00 5.000000e+00
1.908096e-04 9.921297e-06 -1.250003e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.743201e-04 9.709107e-06 -1.250003e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.521277e-04 8.826996e-06 -1.250003e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.271804e-04 7.917997e-06 -1.250003e+00 5.250000e+00 0.000000e+00 5.000000e+00
1.057431e-04 7.479002e-06 -1.250003e+00 5.750000e+00 0.000000e+00 5.000000e+00
8.679302e-05 7.095876e-06 -1.250003e+00 6.250000e+00 0.000000e+00 5.000000e+00
6.572518e-05 6.615969e-06 -1.250003e+00 6.750000e+00 0.000000e+00 5.000000e+00
5.108360e-05 6.274379e-06 -1.250003e+00 7.250000e+00 0.000000e+00 5.000000e+00
4.263353e-05 6.250964e-06 -1.250003e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.841766e-05 6.071152e-06 -1.250003e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.597595e-05 5.713519e-06 -1.250003e+00 8.750000e+00 0.000000e+00 5.000000e+00
3.582629e-05 5.542151e-06 -1.250003e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.977080e-05 5.594338e-06 -1.250003e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.624145e-05 5.775678e-06 -1.250003e+00 1.025000e+01 0.000000e+00 5.000000e+00
4.790305e-05 5.860071e-06 -1.250003e+00 1.075000e+01 0.000000e+00 5.000000e+00
4.190452e-05 5.855563e-06 -1.250003e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.254743e-05 5.479327e-06 -1.250003e+00 1.175000e+01 0.000000e+00 5.000000e+00
3.140998e-05 5.155195e-06 -1.250003e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.090573e-05 5.476908e-06 -1.250003e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.354597e-05 5.811903e-06 -1.250003e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.236819e-05 5.830853e-06 -1.250003e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.229376e-05 5.830852e-06 -1.250003e+00 1.425000e+01 0.000000e+00 5.000000e+00
3.223587e-05 5.900564e-06 -1.250003e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.207097e-05 6.125766e-06 -1.250003e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.746420e-05 6.120282e-06 -1.250003e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.927137e-05 6.101176e-06 -1.250003e+00 1.625000e+01 0.000000e+00 5.000000e+00
3.308351e-05 6.099684e-06 -1.250003e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.506924e-05 6.107967e-06 -1.250003e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.838613e-05 6.252994e-06 -1.250003e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.857056e-05 6.125194e-06 -1.250003e+00 1.825000e+01 0.000000e+00 5.000000e+00
2.199587e-05 6.054317e-06 -1.250003e+00 1.875000e+01 0.000000e+00 5.000000e+00
1.923303e-05 5.887649e-06 -1.250003e+00 1.925000e+01 0.000000e+00 5.000000e+00
1.285470e-05 5.491664e-06 -1.250003e+00 1.975000e+01 0.000000e+00 5.000000e+00
8.445921e-06 5.564017e-06 -1.250003e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.176547e-05 5.883564e-06 -1.250003e+00 2.075000e+01 0.000000e+00 5.000000e+00
1.450694e-05 5.902233e-06 -1.250003e+00 2.125000e+01 0.000000e+00 5.000000e+00
1.495169e-05 5.591485e-06 -1.250003e+00 2.175000e+01 0.000000e+00 5.000000e+00
8.924948e-06 5.318130e-06 -1.250003e+00 2.225000e+01 0.000000e+00 5.000000e+00
7.458865e-06 5.551210e-06 -1.250003e+00 2.275000e+01 0.000000e+00 5.000000e+00
4.767018e-06 5.690444e-06 -1.250003e+00 2.325000e+01 0.000000e+00 5.000000e+00
8.411391e-06 5.634069e-06 -1.250003e+00 2.375000e+01 0.000000e+00 5.000000e+00
1.132261e-05 6.175434e-06 -1.250003e+00 2.425000e+01 0.000000e+00 5.000000e+00
1.865395e-05 7.500837e-06 -1.250003e+00 2.475000e+01 0.000000e+00 5.000000e+00
2.759361e-01 4.149777e-04 -1.150003e+00 2.500000e-01 0.000000e+00 5.000000e+00
1.959188e-01 2.936194e-04 -1.150003e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.071552e-01 1.775270e-04 -1.150003e+00 1.250000e+00 0.000000e+00 5.000000e+00
3.378872e-02 8.438566e-05 -1.150003e+00 1.750000e+00 0.000000e+00 5.000000e+00
4.523209e-03 2.924019e-05 -1.150003e+00 2.250000e+00 0.000000e+00 5.000000e+00
4.409946e-04 1.316651e-05 -1.150003e+00 2.750000e+00 0.000000e+00 5.000000e+00
2.717536e-04 1.107204e-05 -1.150003e+00 3.250000e+00 0.000000e+00 5.000000e+00
2.207641e-04 1.019648e-05 -1.150003e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.851202e-04 9.681138e-06 -1.150003e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.517319e-04 8.670305e-06 -1.150003e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.186328e-04 7.606345e-06 -1.150003e+00 5.250000e+00 0.000000e+00 5.000000e+00
8.964807e-05 6.990063e-06 -1.150003e+00 5.750000e+00 0.000000e+00 5.000000e+00
6.743843e-05 6.634460e-06 -1.150003e+00 6.250000e+00 0.000000e+00 5.000000e+00
4.867982e-05 6.349095e-06 -1.150003e+00 6.750000e+00 0.000000e+00 5.000000e+00
4.092403e-05 6.269325e-06 -1.150003e+00 7.250000e+00 0.000000e+00 5.000000e+00
3.736863e-05 6.281087e-06 -1.150003e+00 7.750000e+00 0.000000e+00 5.000000e+00
3.548996e-05 6.069768e-06 -1.150003e+00 8.250000e+00 0.000000e+00 5.000000e+00
3.350751e-05 5.791401e-06 -1.150003e+00 8.750000e+00 0.000000e+00 5.000000e+00
3.353548e-05 5.679373e-06 -1.150003e+00 9.250000e+00 0.000000e+00 5.000000e+00
3.685946e-05 5.724317e-06 -1.150003e+00 9.750000e+00 0.000000e+00 5.000000e+00
4.103973e-05 5.854931e-06 -1.150003e+00 1.025000e+01 0.000000e+00 5.000000e+00
4.068776e-05 5.915828e-06 -1.150003e+00 1.075000e+01 0.000000e+00 5.000000e+00
3.611670e-05 5.900488e-06 -1.150003e+00 1.125000e+01 0.000000e+00 5.000000e+00
3.177184e-05 5.696159e-06 -1.150003e+00 1.175000e+01 0.000000e+00 5.000000e+00
3.541571e-05 5.556855e-06 -1.150003e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.491697e-05 5.803577e-06 -1.150003e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.338846e-05 6.089217e-06 -1.150003e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.054058e-05 6.067227e-06 -1.150003e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.430918e-05 6.058647e-06 -1.150003e+00 1.425000e+01 0.000000e+00 5.000000e+00
3.796045e-05 6.333063e-06 -1.150003e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.831637e-05 6.671505e-06 -1.150003e+00 1.525000e+01 0.000000e+00 5.000000e+00
4.099744e-05 6.524890e-06 -1.150003e+00 1.575000e+01 0.000000e+00 5.000000e+00
4.241534e-05 6.432951e-06 -1.150003e+00 1.625000e+01 0.000000e+00 5.000000e+00
3.653488e-05 6.440595e-06 -1.150003e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.650865e-05 6.418704e-06 -1.150003e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.503920e-05 6.282766e-06 -1.150003e+00 1.775000e+01 0.000000e+00 5.000000e+00
1.175870e-05 6.055171e-06 -1.150003e+00 1.825000e+01 0.000000e+00 5.000000e+00
1.418486e-05 6.082869e-06 -1.150003e+00 1.875000e+01 0.000000e+00 5.000000e+00
1.343001e-05 5.919553e-06 -1.150003e+00 1.925000e+01 0.000000e+00 5.000000e+00
9.980877e-06 5.549633e-06 -1.150003e+00 1.975000e+01 0.000000e+00 5.000000e+00
9.498562e-06 5.657493e-06 -1.150003e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.619816e-05 6.134573e-06 -1.150003e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.101315e-05 6.249276e-06 -1.150003e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.061567e-05 5.803355e-06 -1.150003e+00 2.175000e+01 0.000000e+00 5.000000e+00
1.233515e-05 5.470257e-06 -1.150003e+00 2.225000e+01 0.000000e+00 5.000000e+00
9.119485e-06 5.663686e-06 -1.150003e+00 2.275000e+01 0.000000e+00 5.000000e+00
8.124146e-06 5.944223e-06 -1.150003e+00 2.325000e+01 0.000000e+00 5.000000e+00
1.507502e-05 5.984186e-06 -1.150003e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.093732e-05 6.458366e-06 -1.150003e+00 2.425000e+01 0.000000e+00 5.000000e+00
2.931195e-05 7.598814e-06 -1.150003e+00 2.475000e+01 0.000000e+00 5.000000e+00
3.882539e-01 5.495578e-04 -1.050003e+00 2.500000e-01 0.000000e+00 5.000000e+00
2.731746e-01 3.828509e-04 -1.050003e+00 7.500000e-01 0.000000e+00 5.000000e+00
1.477673e-01 2.264211e-04 -1.050003e+00 1.250000e+00 0.000000e+00 5.000000e+00
4.522319e-02 1.041681e-04 -1.050003e+00 1.750000e+00 0.000000e+00 5.000000e+00
5.712773e-03 3.400281e-05 -1.050003e+00 2.250000e+00 0.000000e+00 5.000000e+00
5.138811e-04 1.435981e-05 -1.050003e+00 2.750000e+00 0.000000e+00 5.000000e+00
3.069355e-04 1.166826e-05 -1.050003e+00 3.250000e+00 0.000000e+00 5.000000e+00
2.274204e-04 1.019448e-05 -1.050003e+00 3.750000e+00 0.000000e+00 5.000000e+00
1.744683e-04 9.300229e-06 -1.050003e+00 4.250000e+00 0.000000e+00 5.000000e+00
1.339396e-04 8.303072e-06 -1.050003e+00 4.750000e+00 0.000000e+00 5.000000e+00
1.006717e-04 7.312294e-06 -1.050003e+00 5.250000e+00 0.000000e+00 5.000000e+00
7.335479e-05 6.722611e-06 -1.050003e+00 5.750000e+00 0.000000e+00 5.000000e+00
5.377052e-05 6.501817e-06 -1.050003e+00 6.250000e+00 0.000000e+00 5.000000e+00
3.753634e-05 6.234287e-06 -1.050003e+00 6.750000e+00 0.000000e+00 5.000000e+00
3.057351e-05 6.062885e-06 -1.050003e+00 7.250000e+00 0.000000e+00 5.000000e+00
2.615337e-05 6.005967e-06 -1.050003e+00 7.750000e+00 0.000000e+00 5.000000e+00
2.531203e-05 5.908734e-06 -1.050003e+00 8.250000e+00 0.000000e+00 5.000000e+00
2.586644e-05 5.951463e-06 -1.050003e+00 8.750000e+00 0.000000e+00 5.000000e+00
2.688957e-05 5.942575e-06 -1.050003e+00 9.250000e+00 0.000000e+00 5.000000e+00
2.971117e-05 5.885056e-06 -1.050003e+00 9.750000e+00 0.000000e+00 5.000000e+00
3.182699e-05 5.970711e-06 -1.050003e+00 1.025000e+01 0.000000e+00 5.000000e+00
3.072322e-05 6.096563e-06 -1.050003e+00 1.075000e+01 0.000000e+00 5.000000e+00
2.746818e-05 5.875637e-06 -1.050003e+00 1.125000e+01 0.000000e+00 5.000000e+00
2.798158e-05 5.680446e-06 -1.050003e+00 1.175000e+01 0.000000e+00 5.000000e+00
3.678978e-05 5.960654e-06 -1.050003e+00 1.225000e+01 0.000000e+00 5.000000e+00
4.958788e-05 6.390234e-06 -1.050003e+00 1.275000e+01 0.000000e+00 5.000000e+00
5.713318e-05 6.459754e-06 -1.050003e+00 1.325000e+01 0.000000e+00 5.000000e+00
5.441622e-05 6.234397e-06 -1.050003e+00 1.375000e+01 0.000000e+00 5.000000e+00
4.937734e-05 6.143664e-06 -1.050003e+00 1.425000e+01 0.000000e+00 5.000000e+00
4.278686e-05 6.532298e-06 -1.050003e+00 1.475000e+01 0.000000e+00 5.000000e+00
3.993936e-05 6.746055e-06 -1.050003e+00 1.525000e+01 0.000000e+00 5.000000e+00
3.878678e-05 6.426543e-06 -1.050003e+00 1.575000e+01 0.000000e+00 5.000000e+00
3.871841e-05 6.310745e-06 -1.050003e+00 1.625000e+01 0.000000e+00 5.000000e+00
3.436394e-05 6.423706e-06 -1.050003e+00 1.675000e+01 0.000000e+00 5.000000e+00
2.624691e-05 6.443088e-06 -1.050003e+00 1.725000e+01 0.000000e+00 5.000000e+00
1.464409e-05 6.164763e-06 -1.050003e+00 1.775000e+01 0.000000e+00 5.000000e+00
8.580996e-06 5.884781e-06 -1.050003e+00 1.825000e+01 0.000000e+00 5.000000e+00
9.186032e-06 5.826788e-06 -1.050003e+00 1.875000e+01 0.000000e+00 5.000000e+00
1.122637e-05 5.735446e-06 -1.050003e+00 1.925000e+01 0.000000e+00 5.000000e+00
1.251318e-05 5.672562e-06 -1.050003e+00 1.975000e+01 0.000000e+00 5.000000e+00
1.418712e-05 5.831387e-06 -1.050003e+00 2.025000e+01 0.000000e+00 5.000000e+00
1.921177e-05 6.081699e-06 -1.050003e+00 2.075000e+01 0.000000e+00 5.000000e+00
2.287721e-05 6.084374e-06 -1.050003e+00 2.125000e+01 0.000000e+00 5.000000e+00
2.491353e-05 5.786776e-06 -1.050003e+00 2.175000e+01 0.000000e+00 5.000000e+00
2.083004e-05 5.767963e-06 -1.050003e+00 2.225000e+01 0.000000e+00 5.000000e+00
1.948832e-05 6.069265e-06 -1.050003e+00 2.275000e+01 0.000000e+00 5.000000e+00
1.844523e-05 6.319509e-06 -1.050003e+00 2.325000e+01 0.000000e+00 5.000000e+00
2.319007e-05 6.327529e-06 -1.050003e+00 2.375000e+01 0.000000e+00 5.000000e+00
2.742803e-05 6.828703e-06 -1.050003e+00 2.425000e+01 0.000000e+00 5.000000e+00
3.377425e-05 7.829666e-06 -1.050003e+00 2.475000e+01 0.000000e+00 5.000000e+00
3.618897e-01 5.280936e-04 -9.500029e-01 2.500000e-01 0.000000e+00 5.000000e+00
2.529473e-01 3.636159e-04 -9.500029e-01 7.500000e-01 0.000000e+00 5.000000e+00
1.358971e-01 2.126123e-04 -9.500029e-01 1.250000e+00 0.000000e+00 5.000000e+00
4.073910e-02 9.705087e-05 -9.500029e-01 1.750000e+00 0.000000e+00 5.000000e+00
5.062246e-03 3.186605e-05 -9.500029e-01 2.250000e+00 0.000000e+00 5.000000e+00
4.828291e-04 1.431033e-05 -9.500029e-01 2.750000e+00 0.000000e+00 5.000000e+00
3.037629e-04 1.198892e-05 -9.500029e-01 3.250000e+00 0.000000e+00 5.000000e+00
2.223907e-04 1.046309e-05 -9.500029e-01 3.750000e+00 0.000000e+00 5.000000e+00
1.645472e-04 9.188367e-06 -9.500029e-01 4.250000e+00 0.000000e+00 5.000000e+00
1.221132e-04 7.995335e-06 -9.500029e-01 4.750000e+00 0.000000e+00 5.000000e+00
9.175456e-05 7.170904e-06 -9.500029e-01 5.250000e+00 0.000000e+00 5.000000e+00
6.658270e-05 6.665253e-06 -9.500029e-01 5.750000e+00 0.000000e+00 5.000000e+00
4.757365e-05 6.478898e-06 -9.500029e-01 6.250000e+00 0.000000e+00 5.000000e+00
3.154126e-05 6.178039e-06 -9.500029e-01 6.750000e+00 0.000000e+00 5.000000e+00
2.464063e-05 5.887585e-06 -9.500029e-01 7.250000e+00 0.000000e+00 5.000000e+00
1.914614e-05 5.741599e-06 -9.500029e-01 7.750000e+00 0.000000e+00 5.000000e+00
1.839938e-05 5.750624e-06 -9.500029e-01 8.250000e+00 0.000000e+00 5.000000e+00
2.006556e-05 5.953751e-06 -9.500029e-01 8.750000e+00 0.000000e+00 5.000000e+00
2.131274e-05 5.851437e-06 -9.500029e-01 9.250000e+00 0.000000e+00 5.000000e+00
2.251100e-05 5.657049e-06 -9.500029e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.263629e-05 5.789816e-06 -9.500029e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.215589e-05 6.024243e-06 -9.500029e-01 1.075000e+01 0.000000e+00 5.000000e+00
2.156230e-05 5.717201e-06 -9.500029e-01 1.125000e+01 0.000000e+00 5.000000e+00
2.565143e-05 5.480852e-06 -9.500029e-01 1.175000e+01 0.000000e+00 5.000000e+00
3.738087e-05 6.025276e-06 -9.500029e-01 1.225000e+01 0.000000e+00 5.000000e+00
5.283690e-05 6.718959e-06 -9.500029e-01 1.275000e+01 0.000000e+00 5.000000e+00
6.211451e-05 6.893863e-06 -9.500029e-01 1.325000e+01 0.000000e+00 5.000000e+00
6.133393e-05 6.724067e-06 -9.500029e-01 1.375000e+01 0.000000e+00 5.000000e+00
5.490760e-05 6.574143e-06 -9.500029e-01 1.425000e+01 0.000000e+00 5.000000e+00
4.469702e-05 6.716078e-06 -9.500029e-01 1.475000e+01 0.000000e+00 5.000000e+00
3.655754e-05 6.509760e-06 -9.500029e-01 1.525000e+01 0.000000e+00 5.000000e+00
3.221993e-05 6.031911e-06 -9.500029e-01 1.575000e+01 0.000000e+00 5.000000e+00
