# Intensity Error [H,H,H] DeltaE [L,L,-2L] [-H,H,0]
#  shape: 40x50x1x1
nan nan 5.549997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.549997e+00 2.475000e+01 0.000000e+00 6.000000e+00
3.096191e-03 6.738832e-05 5.649997e+00 2.500000e-01 0.000000e+00 6.000000e+00
2.152342e-03 4.726195e-05 5.649997e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.166450e-03 2.971862e-05 5.649997e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.908174e-04 1.774678e-05 5.649997e+00 1.750000e+00 0.000000e+00 6.000000e+00
1.169717e-04 1.246153e-05 5.649997e+00 2.250000e+00 0.000000e+00 6.000000e+00
7.693243e-05 1.083279e-05 5.649997e+00 2.750000e+00 0.000000e+00 6.000000e+00
5.837543e-05 9.672578e-06 5.649997e+00 3.250000e+00 0.000000e+00 6.000000e+00
4.894842e-05 9.039463e-06 5.649997e+00 3.750000e+00 0.000000e+00 6.000000e+00
5.146223e-05 8.935204e-06 5.649997e+00 4.250000e+00 0.000000e+00 6.000000e+00
5.358980e-05 9.086198e-06 5.649997e+00 4.750000e+00 0.000000e+00 6.000000e+00
4.860298e-05 9.222352e-06 5.649997e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.313742e-05 9.432726e-06 5.649997e+00 5.750000e+00 0.000000e+00 6.000000e+00
4.487327e-05 9.522484e-06 5.649997e+00 6.250000e+00 0.000000e+00 6.000000e+00
5.315757e-05 9.612158e-06 5.649997e+00 6.750000e+00 0.000000e+00 6.000000e+00
6.172766e-05 9.940679e-06 5.649997e+00 7.250000e+00 0.000000e+00 6.000000e+00
6.569453e-05 1.025389e-05 5.649997e+00 7.750000e+00 0.000000e+00 6.000000e+00
6.586418e-05 1.052551e-05 5.649997e+00 8.250000e+00 0.000000e+00 6.000000e+00
5.832893e-05 1.094618e-05 5.649997e+00 8.750000e+00 0.000000e+00 6.000000e+00
4.578147e-05 1.087850e-05 5.649997e+00 9.250000e+00 0.000000e+00 6.000000e+00
3.676478e-05 1.132429e-05 5.649997e+00 9.750000e+00 0.000000e+00 6.000000e+00
3.514699e-05 1.340556e-05 5.649997e+00 1.025000e+01 0.000000e+00 6.000000e+00
4.474198e-05 1.573319e-05 5.649997e+00 1.075000e+01 0.000000e+00 6.000000e+00
5.949319e-05 1.761466e-05 5.649997e+00 1.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.649997e+00 2.475000e+01 0.000000e+00 6.000000e+00
8.231395e-03 7.461935e-05 5.749996e+00 2.500000e-01 0.000000e+00 6.000000e+00
5.792790e-03 5.242378e-05 5.749996e+00 7.500000e-01 0.000000e+00 6.000000e+00
3.152463e-03 3.237200e-05 5.749996e+00 1.250000e+00 0.000000e+00 6.000000e+00
1.012389e-03 1.843214e-05 5.749996e+00 1.750000e+00 0.000000e+00 6.000000e+00
2.060213e-04 1.272430e-05 5.749996e+00 2.250000e+00 0.000000e+00 6.000000e+00
1.002347e-04 1.127222e-05 5.749996e+00 2.750000e+00 0.000000e+00 6.000000e+00
7.184631e-05 9.899619e-06 5.749996e+00 3.250000e+00 0.000000e+00 6.000000e+00
5.642370e-05 9.035542e-06 5.749996e+00 3.750000e+00 0.000000e+00 6.000000e+00
5.769400e-05 9.030762e-06 5.749996e+00 4.250000e+00 0.000000e+00 6.000000e+00
6.046026e-05 9.377872e-06 5.749996e+00 4.750000e+00 0.000000e+00 6.000000e+00
5.227011e-05 9.474815e-06 5.749996e+00 5.250000e+00 0.000000e+00 6.000000e+00
4.064078e-05 9.494154e-06 5.749996e+00 5.750000e+00 0.000000e+00 6.000000e+00
3.650033e-05 9.504822e-06 5.749996e+00 6.250000e+00 0.000000e+00 6.000000e+00
4.329207e-05 9.660663e-06 5.749996e+00 6.750000e+00 0.000000e+00 6.000000e+00
5.676247e-05 1.041436e-05 5.749996e+00 7.250000e+00 0.000000e+00 6.000000e+00
6.880157e-05 1.148887e-05 5.749996e+00 7.750000e+00 0.000000e+00 6.000000e+00
7.373000e-05 1.238267e-05 5.749996e+00 8.250000e+00 0.000000e+00 6.000000e+00
6.383216e-05 1.307446e-05 5.749996e+00 8.750000e+00 0.000000e+00 6.000000e+00
4.167563e-05 1.306603e-05 5.749996e+00 9.250000e+00 0.000000e+00 6.000000e+00
2.145798e-05 1.392095e-05 5.749996e+00 9.750000e+00 0.000000e+00 6.000000e+00
1.061049e-05 1.699403e-05 5.749996e+00 1.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.749996e+00 2.475000e+01 0.000000e+00 6.000000e+00
1.686430e-02 1.401685e-04 5.849996e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.191362e-02 9.847628e-05 5.849996e+00 7.500000e-01 0.000000e+00 6.000000e+00
6.488281e-03 5.939504e-05 5.849996e+00 1.250000e+00 0.000000e+00 6.000000e+00
2.038453e-03 2.990471e-05 5.849996e+00 1.750000e+00 0.000000e+00 6.000000e+00
3.282241e-04 1.568393e-05 5.849996e+00 2.250000e+00 0.000000e+00 6.000000e+00
1.151289e-04 1.263759e-05 5.849996e+00 2.750000e+00 0.000000e+00 6.000000e+00
8.131263e-05 1.111112e-05 5.849996e+00 3.250000e+00 0.000000e+00 6.000000e+00
6.494482e-05 1.026067e-05 5.849996e+00 3.750000e+00 0.000000e+00 6.000000e+00
6.587484e-05 1.035466e-05 5.849996e+00 4.250000e+00 0.000000e+00 6.000000e+00
6.694546e-05 1.076837e-05 5.849996e+00 4.750000e+00 0.000000e+00 6.000000e+00
5.299592e-05 1.068998e-05 5.849996e+00 5.250000e+00 0.000000e+00 6.000000e+00
3.372754e-05 1.033931e-05 5.849996e+00 5.750000e+00 0.000000e+00 6.000000e+00
2.194993e-05 1.012709e-05 5.849996e+00 6.250000e+00 0.000000e+00 6.000000e+00
2.428930e-05 1.033131e-05 5.849996e+00 6.750000e+00 0.000000e+00 6.000000e+00
3.960685e-05 1.152165e-05 5.849996e+00 7.250000e+00 0.000000e+00 6.000000e+00
5.998486e-05 1.345942e-05 5.849996e+00 7.750000e+00 0.000000e+00 6.000000e+00
7.542078e-05 1.557021e-05 5.849996e+00 8.250000e+00 0.000000e+00 6.000000e+00
7.076347e-05 1.742405e-05 5.849996e+00 8.750000e+00 0.000000e+00 6.000000e+00
4.323480e-05 1.800377e-05 5.849996e+00 9.250000e+00 0.000000e+00 6.000000e+00
9.382584e-06 1.969434e-05 5.849996e+00 9.750000e+00 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.849996e+00 2.475000e+01 0.000000e+00 6.000000e+00
2.822014e-02 2.371066e-04 5.949996e+00 2.500000e-01 0.000000e+00 6.000000e+00
1.996676e-02 1.664634e-04 5.949996e+00 7.500000e-01 0.000000e+00 6.000000e+00
1.087500e-02 9.968065e-05 5.949996e+00 1.250000e+00 0.000000e+00 6.000000e+00
3.380646e-03 4.801302e-05 5.949996e+00 1.750000e+00 0.000000e+00 6.000000e+00
4.786257e-04 2.084868e-05 5.949996e+00 2.250000e+00 0.000000e+00 6.000000e+00
1.237901e-04 1.509651e-05 5.949996e+00 2.750000e+00 0.000000e+00 6.000000e+00
8.712526e-05 1.364994e-05 5.949996e+00 3.250000e+00 0.000000e+00 6.000000e+00
7.249897e-05 1.294906e-05 5.949996e+00 3.750000e+00 0.000000e+00 6.000000e+00
7.199868e-05 1.285133e-05 5.949996e+00 4.250000e+00 0.000000e+00 6.000000e+00
7.039541e-05 1.317848e-05 5.949996e+00 4.750000e+00 0.000000e+00 6.000000e+00
5.074260e-05 1.301966e-05 5.949996e+00 5.250000e+00 0.000000e+00 6.000000e+00
2.605496e-05 1.231259e-05 5.949996e+00 5.750000e+00 0.000000e+00 6.000000e+00
7.023630e-06 1.161974e-05 5.949996e+00 6.250000e+00 0.000000e+00 6.000000e+00
3.792381e-06 1.173116e-05 5.949996e+00 6.750000e+00 0.000000e+00 6.000000e+00
1.669158e-05 1.308926e-05 5.949996e+00 7.250000e+00 0.000000e+00 6.000000e+00
4.126792e-05 1.599114e-05 5.949996e+00 7.750000e+00 0.000000e+00 6.000000e+00
6.541741e-05 1.994794e-05 5.949996e+00 8.250000e+00 0.000000e+00 6.000000e+00
7.124613e-05 2.374290e-05 5.949996e+00 8.750000e+00 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 9.250000e+00 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 9.750000e+00 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.475000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.525000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.575000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.625000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.675000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.725000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.775000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.825000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.875000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.925000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 1.975000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.025000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.075000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.125000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.175000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.225000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.275000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.325000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.375000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.425000e+01 0.000000e+00 6.000000e+00
nan nan 5.949996e+00 2.475000e+01 0.000000e+00 6.000000e+00
