# Intensity Error [H,0,0] DeltaE [0,0,L] [0,K,0]
#  shape: 80x50x1x1
2.841531e-07 7.697790e-06 -1.350003e+00 4.750000e+00 8.000000e+00 0.000000e+00
8.194125e-06 7.965962e-06 -1.350003e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.396603e-05 7.721731e-06 -1.350003e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.772756e-05 7.167518e-06 -1.350003e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.058494e-05 7.083834e-06 -1.350003e+00 6.750000e+00 8.000000e+00 0.000000e+00
2.554237e-05 7.297908e-06 -1.350003e+00 7.250000e+00 8.000000e+00 0.000000e+00
3.256962e-05 7.273012e-06 -1.350003e+00 7.750000e+00 8.000000e+00 0.000000e+00
3.549066e-05 7.320410e-06 -1.350003e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.614534e-05 7.220324e-06 -1.350003e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.530643e-05 6.780291e-06 -1.350003e+00 9.250000e+00 8.000000e+00 0.000000e+00
4.094877e-05 7.050210e-06 -1.350003e+00 9.750000e+00 8.000000e+00 0.000000e+00
5.031161e-05 7.701620e-06 -1.350003e+00 1.025000e+01 8.000000e+00 0.000000e+00
5.918534e-05 7.977875e-06 -1.350003e+00 1.075000e+01 8.000000e+00 0.000000e+00
6.387618e-05 7.910494e-06 -1.350003e+00 1.125000e+01 8.000000e+00 0.000000e+00
6.783341e-05 8.060918e-06 -1.350003e+00 1.175000e+01 8.000000e+00 0.000000e+00
6.483171e-05 8.012755e-06 -1.350003e+00 1.225000e+01 8.000000e+00 0.000000e+00
5.321146e-05 7.527748e-06 -1.350003e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.121919e-05 7.142818e-06 -1.350003e+00 1.325000e+01 8.000000e+00 0.000000e+00
3.865927e-05 7.101331e-06 -1.350003e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.341996e-05 7.344326e-06 -1.350003e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.427926e-05 7.424560e-06 -1.350003e+00 1.475000e+01 8.000000e+00 0.000000e+00
4.004910e-05 7.463405e-06 -1.350003e+00 1.525000e+01 8.000000e+00 0.000000e+00
3.676844e-05 7.950014e-06 -1.350003e+00 1.575000e+01 8.000000e+00 0.000000e+00
3.192286e-05 8.361183e-06 -1.350003e+00 1.625000e+01 8.000000e+00 0.000000e+00
2.131424e-05 8.393307e-06 -1.350003e+00 1.675000e+01 8.000000e+00 0.000000e+00
3.994369e-06 8.502137e-06 -1.350003e+00 1.725000e+01 8.000000e+00 0.000000e+00
-4.680638e-06 9.308125e-06 -1.350003e+00 1.775000e+01 8.000000e+00 0.000000e+00
1.111262e-05 1.010274e-05 -1.350003e+00 1.825000e+01 8.000000e+00 0.000000e+00
4.749260e-05 1.067532e-05 -1.350003e+00 1.875000e+01 8.000000e+00 0.000000e+00
7.029356e-05 1.114232e-05 -1.350003e+00 1.925000e+01 8.000000e+00 0.000000e+00
7.594499e-05 1.064163e-05 -1.350003e+00 1.975000e+01 8.000000e+00 0.000000e+00
7.135379e-05 9.963931e-06 -1.350003e+00 2.025000e+01 8.000000e+00 0.000000e+00
6.433071e-05 9.921549e-06 -1.350003e+00 2.075000e+01 8.000000e+00 0.000000e+00
4.489129e-05 9.093678e-06 -1.350003e+00 2.125000e+01 8.000000e+00 0.000000e+00
2.437456e-05 8.115778e-06 -1.350003e+00 2.175000e+01 8.000000e+00 0.000000e+00
5.548955e-06 7.508061e-06 -1.350003e+00 2.225000e+01 8.000000e+00 0.000000e+00
-6.331066e-06 7.245848e-06 -1.350003e+00 2.275000e+01 8.000000e+00 0.000000e+00
-2.161993e-05 6.860867e-06 -1.350003e+00 2.325000e+01 8.000000e+00 0.000000e+00
-3.258583e-05 6.441403e-06 -1.350003e+00 2.375000e+01 8.000000e+00 0.000000e+00
-3.628515e-05 6.463970e-06 -1.350003e+00 2.425000e+01 8.000000e+00 0.000000e+00
-3.011924e-05 7.153260e-06 -1.350003e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.636495e-03 5.328056e-05 -1.250003e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.117287e-03 3.699719e-05 -1.250003e+00 7.500000e-01 8.000000e+00 0.000000e+00
5.866231e-04 2.331399e-05 -1.250003e+00 1.250000e+00 8.000000e+00 0.000000e+00
1.786030e-04 1.459339e-05 -1.250003e+00 1.750000e+00 8.000000e+00 0.000000e+00
4.852511e-05 1.067192e-05 -1.250003e+00 2.250000e+00 8.000000e+00 0.000000e+00
3.954687e-05 9.857883e-06 -1.250003e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.497789e-05 9.466032e-06 -1.250003e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.927822e-05 8.543325e-06 -1.250003e+00 3.750000e+00 8.000000e+00 0.000000e+00
6.425925e-06 7.767841e-06 -1.250003e+00 4.250000e+00 8.000000e+00 0.000000e+00
6.045098e-06 7.769165e-06 -1.250003e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.210851e-05 8.136466e-06 -1.250003e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.443471e-05 7.513658e-06 -1.250003e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.581665e-05 6.679557e-06 -1.250003e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.076542e-05 6.701069e-06 -1.250003e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.164420e-05 7.169196e-06 -1.250003e+00 7.250000e+00 8.000000e+00 0.000000e+00
4.382902e-05 7.332237e-06 -1.250003e+00 7.750000e+00 8.000000e+00 0.000000e+00
4.929593e-05 7.421465e-06 -1.250003e+00 8.250000e+00 8.000000e+00 0.000000e+00
5.124122e-05 7.312777e-06 -1.250003e+00 8.750000e+00 8.000000e+00 0.000000e+00
5.076239e-05 7.116960e-06 -1.250003e+00 9.250000e+00 8.000000e+00 0.000000e+00
5.315190e-05 7.527192e-06 -1.250003e+00 9.750000e+00 8.000000e+00 0.000000e+00
5.682037e-05 7.791944e-06 -1.250003e+00 1.025000e+01 8.000000e+00 0.000000e+00
6.101569e-05 7.751586e-06 -1.250003e+00 1.075000e+01 8.000000e+00 0.000000e+00
6.481533e-05 7.873389e-06 -1.250003e+00 1.125000e+01 8.000000e+00 0.000000e+00
6.739546e-05 8.097079e-06 -1.250003e+00 1.175000e+01 8.000000e+00 0.000000e+00
6.310955e-05 8.084706e-06 -1.250003e+00 1.225000e+01 8.000000e+00 0.000000e+00
5.146035e-05 7.736727e-06 -1.250003e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.325598e-05 7.346880e-06 -1.250003e+00 1.325000e+01 8.000000e+00 0.000000e+00
4.254112e-05 7.049663e-06 -1.250003e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.359822e-05 7.003946e-06 -1.250003e+00 1.425000e+01 8.000000e+00 0.000000e+00
3.750999e-05 6.921418e-06 -1.250003e+00 1.475000e+01 8.000000e+00 0.000000e+00
2.833823e-05 6.961442e-06 -1.250003e+00 1.525000e+01 8.000000e+00 0.000000e+00
2.393813e-05 7.394112e-06 -1.250003e+00 1.575000e+01 8.000000e+00 0.000000e+00
2.209078e-05 7.699358e-06 -1.250003e+00 1.625000e+01 8.000000e+00 0.000000e+00
1.799330e-05 7.865098e-06 -1.250003e+00 1.675000e+01 8.000000e+00 0.000000e+00
7.886484e-06 8.398968e-06 -1.250003e+00 1.725000e+01 8.000000e+00 0.000000e+00
2.832419e-06 9.373906e-06 -1.250003e+00 1.775000e+01 8.000000e+00 0.000000e+00
1.301195e-05 9.862625e-06 -1.250003e+00 1.825000e+01 8.000000e+00 0.000000e+00
4.019503e-05 1.026424e-05 -1.250003e+00 1.875000e+01 8.000000e+00 0.000000e+00
6.073530e-05 1.093187e-05 -1.250003e+00 1.925000e+01 8.000000e+00 0.000000e+00
7.126765e-05 1.105177e-05 -1.250003e+00 1.975000e+01 8.000000e+00 0.000000e+00
7.104596e-05 1.062902e-05 -1.250003e+00 2.025000e+01 8.000000e+00 0.000000e+00
6.597405e-05 1.039231e-05 -1.250003e+00 2.075000e+01 8.000000e+00 0.000000e+00
4.769873e-05 9.489162e-06 -1.250003e+00 2.125000e+01 8.000000e+00 0.000000e+00
3.003893e-05 8.706401e-06 -1.250003e+00 2.175000e+01 8.000000e+00 0.000000e+00
1.330929e-05 8.113077e-06 -1.250003e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.406488e-06 7.708537e-06 -1.250003e+00 2.275000e+01 8.000000e+00 0.000000e+00
-1.337603e-05 7.314267e-06 -1.250003e+00 2.325000e+01 8.000000e+00 0.000000e+00
-2.141244e-05 6.888158e-06 -1.250003e+00 2.375000e+01 8.000000e+00 0.000000e+00
-2.117172e-05 6.920565e-06 -1.250003e+00 2.425000e+01 8.000000e+00 0.000000e+00
-1.217801e-05 7.652151e-06 -1.250003e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.735646e-03 5.480997e-05 -1.150003e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.190504e-03 3.811359e-05 -1.150003e+00 7.500000e-01 8.000000e+00 0.000000e+00
6.345607e-04 2.415894e-05 -1.150003e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.074521e-04 1.554122e-05 -1.150003e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.851891e-05 1.180406e-05 -1.150003e+00 2.250000e+00 8.000000e+00 0.000000e+00
5.046913e-05 1.054979e-05 -1.150003e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.723535e-05 9.713004e-06 -1.150003e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.828181e-05 8.824055e-06 -1.150003e+00 3.750000e+00 8.000000e+00 0.000000e+00
1.060064e-05 8.198455e-06 -1.150003e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.301090e-05 8.123713e-06 -1.150003e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.639440e-05 8.137069e-06 -1.150003e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.428591e-05 7.239123e-06 -1.150003e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.330758e-05 6.329119e-06 -1.150003e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.032987e-05 6.395274e-06 -1.150003e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.811556e-05 7.083484e-06 -1.150003e+00 7.250000e+00 8.000000e+00 0.000000e+00
5.578662e-05 7.545663e-06 -1.150003e+00 7.750000e+00 8.000000e+00 0.000000e+00
6.463580e-05 7.684069e-06 -1.150003e+00 8.250000e+00 8.000000e+00 0.000000e+00
6.755371e-05 7.571670e-06 -1.150003e+00 8.750000e+00 8.000000e+00 0.000000e+00
6.640286e-05 7.559059e-06 -1.150003e+00 9.250000e+00 8.000000e+00 0.000000e+00
6.510866e-05 7.874121e-06 -1.150003e+00 9.750000e+00 8.000000e+00 0.000000e+00
6.295650e-05 7.784288e-06 -1.150003e+00 1.025000e+01 8.000000e+00 0.000000e+00
6.250893e-05 7.768269e-06 -1.150003e+00 1.075000e+01 8.000000e+00 0.000000e+00
6.480408e-05 8.176619e-06 -1.150003e+00 1.125000e+01 8.000000e+00 0.000000e+00
6.492938e-05 8.314077e-06 -1.150003e+00 1.175000e+01 8.000000e+00 0.000000e+00
5.682126e-05 7.996122e-06 -1.150003e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.491695e-05 7.643327e-06 -1.150003e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.044751e-05 7.532326e-06 -1.150003e+00 1.325000e+01 8.000000e+00 0.000000e+00
4.289647e-05 7.560110e-06 -1.150003e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.173271e-05 7.320057e-06 -1.150003e+00 1.425000e+01 8.000000e+00 0.000000e+00
3.104320e-05 6.715128e-06 -1.150003e+00 1.475000e+01 8.000000e+00 0.000000e+00
1.885065e-05 6.417359e-06 -1.150003e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.514271e-05 6.768752e-06 -1.150003e+00 1.575000e+01 8.000000e+00 0.000000e+00
1.720077e-05 7.260498e-06 -1.150003e+00 1.625000e+01 8.000000e+00 0.000000e+00
1.919362e-05 7.712582e-06 -1.150003e+00 1.675000e+01 8.000000e+00 0.000000e+00
1.515770e-05 8.364727e-06 -1.150003e+00 1.725000e+01 8.000000e+00 0.000000e+00
9.953280e-06 9.280228e-06 -1.150003e+00 1.775000e+01 8.000000e+00 0.000000e+00
1.001528e-05 9.532448e-06 -1.150003e+00 1.825000e+01 8.000000e+00 0.000000e+00
2.381667e-05 9.400613e-06 -1.150003e+00 1.875000e+01 8.000000e+00 0.000000e+00
3.993694e-05 9.842799e-06 -1.150003e+00 1.925000e+01 8.000000e+00 0.000000e+00
5.250853e-05 1.025618e-05 -1.150003e+00 1.975000e+01 8.000000e+00 0.000000e+00
5.499052e-05 9.953029e-06 -1.150003e+00 2.025000e+01 8.000000e+00 0.000000e+00
5.057051e-05 9.737931e-06 -1.150003e+00 2.075000e+01 8.000000e+00 0.000000e+00
3.674038e-05 9.148638e-06 -1.150003e+00 2.125000e+01 8.000000e+00 0.000000e+00
2.704755e-05 8.637672e-06 -1.150003e+00 2.175000e+01 8.000000e+00 0.000000e+00
1.866462e-05 8.257457e-06 -1.150003e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.259316e-05 7.814544e-06 -1.150003e+00 2.275000e+01 8.000000e+00 0.000000e+00
2.550900e-06 7.453288e-06 -1.150003e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.800548e-06 7.229743e-06 -1.150003e+00 2.375000e+01 8.000000e+00 0.000000e+00
7.529092e-07 7.625728e-06 -1.150003e+00 2.425000e+01 8.000000e+00 0.000000e+00
1.052589e-05 9.141202e-06 -1.150003e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.780048e-03 5.538369e-05 -1.050003e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.231826e-03 3.917444e-05 -1.050003e+00 7.500000e-01 8.000000e+00 0.000000e+00
6.674576e-04 2.518163e-05 -1.050003e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.291705e-04 1.629371e-05 -1.050003e+00 1.750000e+00 8.000000e+00 0.000000e+00
8.168475e-05 1.221697e-05 -1.050003e+00 2.250000e+00 8.000000e+00 0.000000e+00
5.711526e-05 1.014850e-05 -1.050003e+00 2.750000e+00 8.000000e+00 0.000000e+00
3.734370e-05 8.905099e-06 -1.050003e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.432558e-05 8.443388e-06 -1.050003e+00 3.750000e+00 8.000000e+00 0.000000e+00
9.362318e-06 8.343476e-06 -1.050003e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.472405e-05 8.520140e-06 -1.050003e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.872908e-05 8.301649e-06 -1.050003e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.585793e-05 7.204187e-06 -1.050003e+00 5.750000e+00 8.000000e+00 0.000000e+00
1.413584e-05 6.573909e-06 -1.050003e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.205829e-05 6.719728e-06 -1.050003e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.414921e-05 7.398099e-06 -1.050003e+00 7.250000e+00 8.000000e+00 0.000000e+00
6.701607e-05 8.201551e-06 -1.050003e+00 7.750000e+00 8.000000e+00 0.000000e+00
8.114373e-05 8.366527e-06 -1.050003e+00 8.250000e+00 8.000000e+00 0.000000e+00
8.442823e-05 7.987541e-06 -1.050003e+00 8.750000e+00 8.000000e+00 0.000000e+00
7.898048e-05 7.788100e-06 -1.050003e+00 9.250000e+00 8.000000e+00 0.000000e+00
7.077524e-05 7.767078e-06 -1.050003e+00 9.750000e+00 8.000000e+00 0.000000e+00
6.195888e-05 7.515765e-06 -1.050003e+00 1.025000e+01 8.000000e+00 0.000000e+00
5.704476e-05 7.400763e-06 -1.050003e+00 1.075000e+01 8.000000e+00 0.000000e+00
5.742835e-05 7.677480e-06 -1.050003e+00 1.125000e+01 8.000000e+00 0.000000e+00
5.562044e-05 7.771586e-06 -1.050003e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.446479e-05 7.320388e-06 -1.050003e+00 1.225000e+01 8.000000e+00 0.000000e+00
3.347924e-05 6.934502e-06 -1.050003e+00 1.275000e+01 8.000000e+00 0.000000e+00
3.281627e-05 7.189451e-06 -1.050003e+00 1.325000e+01 8.000000e+00 0.000000e+00
3.993698e-05 7.630615e-06 -1.050003e+00 1.375000e+01 8.000000e+00 0.000000e+00
4.028225e-05 7.443780e-06 -1.050003e+00 1.425000e+01 8.000000e+00 0.000000e+00
2.978803e-05 6.749853e-06 -1.050003e+00 1.475000e+01 8.000000e+00 0.000000e+00
1.840240e-05 6.396626e-06 -1.050003e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.639061e-05 6.653123e-06 -1.050003e+00 1.575000e+01 8.000000e+00 0.000000e+00
2.022533e-05 7.219681e-06 -1.050003e+00 1.625000e+01 8.000000e+00 0.000000e+00
2.312996e-05 7.688850e-06 -1.050003e+00 1.675000e+01 8.000000e+00 0.000000e+00
1.973233e-05 8.161537e-06 -1.050003e+00 1.725000e+01 8.000000e+00 0.000000e+00
1.175620e-05 8.830473e-06 -1.050003e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.903548e-06 8.877138e-06 -1.050003e+00 1.825000e+01 8.000000e+00 0.000000e+00
1.092386e-05 8.366852e-06 -1.050003e+00 1.875000e+01 8.000000e+00 0.000000e+00
2.212947e-05 8.736143e-06 -1.050003e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.180753e-05 9.163904e-06 -1.050003e+00 1.975000e+01 8.000000e+00 0.000000e+00
3.476157e-05 8.717397e-06 -1.050003e+00 2.025000e+01 8.000000e+00 0.000000e+00
3.302315e-05 8.516185e-06 -1.050003e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.703782e-05 8.466511e-06 -1.050003e+00 2.125000e+01 8.000000e+00 0.000000e+00
2.477770e-05 8.242567e-06 -1.050003e+00 2.175000e+01 8.000000e+00 0.000000e+00
2.016530e-05 8.020365e-06 -1.050003e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.602879e-05 7.629101e-06 -1.050003e+00 2.275000e+01 8.000000e+00 0.000000e+00
9.763736e-06 7.473456e-06 -1.050003e+00 2.325000e+01 8.000000e+00 0.000000e+00
9.305115e-06 7.481898e-06 -1.050003e+00 2.375000e+01 8.000000e+00 0.000000e+00
1.286797e-05 7.921632e-06 -1.050003e+00 2.425000e+01 8.000000e+00 0.000000e+00
2.088051e-05 9.380431e-06 -1.050003e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.743699e-03 5.419159e-05 -9.500029e-01 2.500000e-01 8.000000e+00 0.000000e+00
1.214997e-03 3.842166e-05 -9.500029e-01 7.500000e-01 8.000000e+00 0.000000e+00
6.646066e-04 2.481160e-05 -9.500029e-01 1.250000e+00 8.000000e+00 0.000000e+00
2.317066e-04 1.591868e-05 -9.500029e-01 1.750000e+00 8.000000e+00 0.000000e+00
8.122013e-05 1.169113e-05 -9.500029e-01 2.250000e+00 8.000000e+00 0.000000e+00
5.451611e-05 9.543321e-06 -9.500029e-01 2.750000e+00 8.000000e+00 0.000000e+00
3.131390e-05 8.254204e-06 -9.500029e-01 3.250000e+00 8.000000e+00 0.000000e+00
4.212680e-06 7.723115e-06 -9.500029e-01 3.750000e+00 8.000000e+00 0.000000e+00
-2.918395e-06 7.796786e-06 -9.500029e-01 4.250000e+00 8.000000e+00 0.000000e+00
5.217032e-06 8.419081e-06 -9.500029e-01 4.750000e+00 8.000000e+00 0.000000e+00
1.486486e-05 8.634377e-06 -9.500029e-01 5.250000e+00 8.000000e+00 0.000000e+00
1.743934e-05 7.635048e-06 -9.500029e-01 5.750000e+00 8.000000e+00 0.000000e+00
1.783867e-05 6.759270e-06 -9.500029e-01 6.250000e+00 8.000000e+00 0.000000e+00
2.465990e-05 6.718048e-06 -9.500029e-01 6.750000e+00 8.000000e+00 0.000000e+00
4.547568e-05 7.431028e-06 -9.500029e-01 7.250000e+00 8.000000e+00 0.000000e+00
7.132477e-05 8.772451e-06 -9.500029e-01 7.750000e+00 8.000000e+00 0.000000e+00
9.250167e-05 9.381020e-06 -9.500029e-01 8.250000e+00 8.000000e+00 0.000000e+00
9.812332e-05 8.771228e-06 -9.500029e-01 8.750000e+00 8.000000e+00 0.000000e+00
8.716861e-05 8.027190e-06 -9.500029e-01 9.250000e+00 8.000000e+00 0.000000e+00
6.997856e-05 7.383024e-06 -9.500029e-01 9.750000e+00 8.000000e+00 0.000000e+00
5.507230e-05 6.980363e-06 -9.500029e-01 1.025000e+01 8.000000e+00 0.000000e+00
4.722434e-05 6.785911e-06 -9.500029e-01 1.075000e+01 8.000000e+00 0.000000e+00
4.687653e-05 6.759633e-06 -9.500029e-01 1.125000e+01 8.000000e+00 0.000000e+00
4.519718e-05 6.894564e-06 -9.500029e-01 1.175000e+01 8.000000e+00 0.000000e+00
3.361435e-05 6.721108e-06 -9.500029e-01 1.225000e+01 8.000000e+00 0.000000e+00
2.265990e-05 6.402958e-06 -9.500029e-01 1.275000e+01 8.000000e+00 0.000000e+00
2.099215e-05 6.550721e-06 -9.500029e-01 1.325000e+01 8.000000e+00 0.000000e+00
2.956284e-05 7.070415e-06 -9.500029e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.464245e-05 7.067539e-06 -9.500029e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.094248e-05 6.613001e-06 -9.500029e-01 1.475000e+01 8.000000e+00 0.000000e+00
2.556089e-05 6.504208e-06 -9.500029e-01 1.525000e+01 8.000000e+00 0.000000e+00
2.743249e-05 6.788027e-06 -9.500029e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.198783e-05 7.361824e-06 -9.500029e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.303011e-05 7.681786e-06 -9.500029e-01 1.675000e+01 8.000000e+00 0.000000e+00
2.391341e-05 7.753715e-06 -9.500029e-01 1.725000e+01 8.000000e+00 0.000000e+00
9.856205e-06 7.938461e-06 -9.500029e-01 1.775000e+01 8.000000e+00 0.000000e+00
1.947840e-06 8.065572e-06 -9.500029e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.552326e-06 8.045490e-06 -9.500029e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.531516e-05 8.323122e-06 -9.500029e-01 1.925000e+01 8.000000e+00 0.000000e+00
2.072309e-05 8.346596e-06 -9.500029e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.307798e-05 8.006081e-06 -9.500029e-01 2.025000e+01 8.000000e+00 0.000000e+00
2.746319e-05 8.320299e-06 -9.500029e-01 2.075000e+01 8.000000e+00 0.000000e+00
2.793421e-05 8.856044e-06 -9.500029e-01 2.125000e+01 8.000000e+00 0.000000e+00
2.632407e-05 8.810599e-06 -9.500029e-01 2.175000e+01 8.000000e+00 0.000000e+00
1.862394e-05 8.107815e-06 -9.500029e-01 2.225000e+01 8.000000e+00 0.000000e+00
1.283126e-05 7.464289e-06 -9.500029e-01 2.275000e+01 8.000000e+00 0.000000e+00
8.030739e-06 7.621087e-06 -9.500029e-01 2.325000e+01 8.000000e+00 0.000000e+00
9.480605e-06 7.827082e-06 -9.500029e-01 2.375000e+01 8.000000e+00 0.000000e+00
1.265330e-05 8.000780e-06 -9.500029e-01 2.425000e+01 8.000000e+00 0.000000e+00
1.841091e-05 8.775765e-06 -9.500029e-01 2.475000e+01 8.000000e+00 0.000000e+00
1.711008e-03 5.349573e-05 -8.500030e-01 2.500000e-01 8.000000e+00 0.000000e+00
1.193930e-03 3.752438e-05 -8.500030e-01 7.500000e-01 8.000000e+00 0.000000e+00
6.505053e-04 2.399980e-05 -8.500030e-01 1.250000e+00 8.000000e+00 0.000000e+00
2.214701e-04 1.537424e-05 -8.500030e-01 1.750000e+00 8.000000e+00 0.000000e+00
7.194162e-05 1.130595e-05 -8.500030e-01 2.250000e+00 8.000000e+00 0.000000e+00
4.861664e-05 9.582486e-06 -8.500030e-01 2.750000e+00 8.000000e+00 0.000000e+00
2.372167e-05 8.679375e-06 -8.500030e-01 3.250000e+00 8.000000e+00 0.000000e+00
-6.920990e-06 7.874395e-06 -8.500030e-01 3.750000e+00 8.000000e+00 0.000000e+00
-1.640254e-05 7.617163e-06 -8.500030e-01 4.250000e+00 8.000000e+00 0.000000e+00
-2.838534e-06 8.251605e-06 -8.500030e-01 4.750000e+00 8.000000e+00 0.000000e+00
1.604357e-05 8.555687e-06 -8.500030e-01 5.250000e+00 8.000000e+00 0.000000e+00
2.710718e-05 7.846870e-06 -8.500030e-01 5.750000e+00 8.000000e+00 0.000000e+00
3.328730e-05 7.057752e-06 -8.500030e-01 6.250000e+00 8.000000e+00 0.000000e+00
4.154805e-05 7.132011e-06 -8.500030e-01 6.750000e+00 8.000000e+00 0.000000e+00
5.770838e-05 7.836664e-06 -8.500030e-01 7.250000e+00 8.000000e+00 0.000000e+00
7.793410e-05 9.130587e-06 -8.500030e-01 7.750000e+00 8.000000e+00 0.000000e+00
9.637717e-05 9.884939e-06 -8.500030e-01 8.250000e+00 8.000000e+00 0.000000e+00
1.010693e-04 9.100422e-06 -8.500030e-01 8.750000e+00 8.000000e+00 0.000000e+00
8.740094e-05 7.994695e-06 -8.500030e-01 9.250000e+00 8.000000e+00 0.000000e+00
6.610629e-05 7.137061e-06 -8.500030e-01 9.750000e+00 8.000000e+00 0.000000e+00
4.949569e-05 6.599110e-06 -8.500030e-01 1.025000e+01 8.000000e+00 0.000000e+00
4.150796e-05 6.507273e-06 -8.500030e-01 1.075000e+01 8.000000e+00 0.000000e+00
4.154800e-05 6.582349e-06 -8.500030e-01 1.125000e+01 8.000000e+00 0.000000e+00
4.011259e-05 6.772461e-06 -8.500030e-01 1.175000e+01 8.000000e+00 0.000000e+00
3.000031e-05 6.690233e-06 -8.500030e-01 1.225000e+01 8.000000e+00 0.000000e+00
1.942478e-05 6.293264e-06 -8.500030e-01 1.275000e+01 8.000000e+00 0.000000e+00
1.573639e-05 6.062036e-06 -8.500030e-01 1.325000e+01 8.000000e+00 0.000000e+00
2.256606e-05 6.474421e-06 -8.500030e-01 1.375000e+01 8.000000e+00 0.000000e+00
3.088497e-05 6.805390e-06 -8.500030e-01 1.425000e+01 8.000000e+00 0.000000e+00
3.296466e-05 6.725428e-06 -8.500030e-01 1.475000e+01 8.000000e+00 0.000000e+00
3.219996e-05 6.646479e-06 -8.500030e-01 1.525000e+01 8.000000e+00 0.000000e+00
3.548336e-05 7.017111e-06 -8.500030e-01 1.575000e+01 8.000000e+00 0.000000e+00
3.850930e-05 7.667256e-06 -8.500030e-01 1.625000e+01 8.000000e+00 0.000000e+00
3.668671e-05 7.684029e-06 -8.500030e-01 1.675000e+01 8.000000e+00 0.000000e+00
2.115408e-05 7.463354e-06 -8.500030e-01 1.725000e+01 8.000000e+00 0.000000e+00
3.143247e-06 7.394794e-06 -8.500030e-01 1.775000e+01 8.000000e+00 0.000000e+00
-2.913065e-06 7.639807e-06 -8.500030e-01 1.825000e+01 8.000000e+00 0.000000e+00
6.752897e-06 8.365231e-06 -8.500030e-01 1.875000e+01 8.000000e+00 0.000000e+00
1.728363e-05 8.717187e-06 -8.500030e-01 1.925000e+01 8.000000e+00 0.000000e+00
2.169862e-05 8.303459e-06 -8.500030e-01 1.975000e+01 8.000000e+00 0.000000e+00
2.325008e-05 8.053657e-06 -8.500030e-01 2.025000e+01 8.000000e+00 0.000000e+00
3.130636e-05 8.649612e-06 -8.500030e-01 2.075000e+01 8.000000e+00 0.000000e+00
3.414471e-05 9.144321e-06 -8.500030e-01 2.125000e+01 8.000000e+00 0.000000e+00
